id,shortID,title,open,modified,created,creatorID,description,labelIDs
0H56vEPUUuZSGUl-RzKYv,187,This comment seems outdated.,False,1677094853000.0,1674601715000.0,nqYkxAGMnzk7Y5STjZryV,"              This comment seems outdated.

_Originally posted by @phritz in https://github.com/rocicorp/reflect-server/pull/288#discussion_r1086022587_
            ",
SNR_aE9fn7b5Wzpn0-Qmb,27,RFE: Make clientID sync,False,1709536406000.0,1674548085000.0,nqYkxAGMnzk7Y5STjZryV,"`clientID` is currently created inside `initClient` which is async but there is nothing async about creating the actual client ID. We could create it synchronously and pass it in.

We do however use `await rep.clientID` in the tests as a signal that the persistent storage is ready. We could expose a `ready` promise or we could just tell people to do `await rep.query(() => true)` which internally waits for the ready promise but it is a bit hackyy. (Not say what you mean)",
OGe1tnwdeE_3IYZKNqE-i,188,Handle reauth on the client,False,1677094853000.0,1674468411000.0,nqYkxAGMnzk7Y5STjZryV,"## Replicache

In Replicache we already set the precedence for how to do this. Here is how it works in **Replicache**:

- The API has a way to provide a function called `getAuth` with the type `() => MaybePromise<string | null | undefined>`.
- Whenever the server returns a `401` we call the `getAuth` function. The function can do HTTP requests, put up dialogs, etc.
- If the function returns a string. `replicachecInstance.auth` is assigned this new auth value and...
- Replicache retries the previously failed push/pull with the new auth.
- This retrying happens `MAX_REAUTH_TRIES` times.

## Reflect Client

In reflect we will do pretty much the same.
- reflect-server will send a close with an error kind
- When we get a `ErrorKind.AuthInvalidated` or `ErrorKind.Unauthorized` we enter into a state where _needsReauth_ is `true`
  - When _neesReauth_ is `true` we will ""call"" the `options.authToken` getter again. This can be a string or a function that returns a string. It can be async as well.

The API is:

```ts
authToken: MabePromise<string> | (() => MaybePromise<string>);
```",
p7wxY5YNUecj_HG39MVYl,189,proxy metrics needs improvement,True,1684745997000.0,1674192863000.0,yJ5hiysWE-LBcDfT44lR8,"Added in https://github.com/rocicorp/reflect-server/pull/292. 

It doesn't scale because it sends a request to datadog for every request it receives (which is 1/reporting period=2min/client, so for 100k clients and a 2 minute reporting period that's almost 1000 requests to datadog per second. It should buffer and report periodically in batches. But this should work for the time being (eg 1000 clients / 2 minutes = 8 requests/sec). 

There are other ways it needs improvements, see code comments (eg, auth).",
A8IJYzC_gzC6ejrn1RFKv,28,Allow mocking IDB,False,1677091391000.0,1674056885000.0,nqYkxAGMnzk7Y5STjZryV,"We added experimental `kvStore` to allow mocking out IDB. But since we adde that we started using IDB in a few places.

Consider replacing `new IDBStore` with `new KVStore` everywhere where KVStore is something that can get passed into `ReplicacheOptions`.",
wBXewIj2c81V7yXL_eWa2,190,Get connectivity failure rate from replidraw-do,False,1677696998000.0,1673894767000.0,OeVnr1y5bEM_Yg06sUFtD,"Monday has a connectivity failure rate of 2.5% according to our own logs (https://github.com/rocicorp/shared-monday/issues/2#issuecomment-1374336766) and from Noam's.

We can't currently compare to replidraw-do because the client side logging the analysis depends on isn't present. We need to add the client-side logging to replidraw-do and then compare.

If the connection failure on replidraw-do is also high then we can debug more rapidly by iterating on our own app.",
4d-w78fngkUNR2nd284MI,191,Improve Datadog Logger,False,1684892165000.0,1673617527000.0,nqYkxAGMnzk7Y5STjZryV,"Datadog has a concept of [attributes](https://docs.datadoghq.com/logs/log_configuration/attributes_naming_convention/#default-standard-attribute-list), These are exposed in the UI in a special way.

The DD browser API allows you to pass these attributes using the `messageContext` parameter.

```ts
log(message, messageContext, status)
```

For the DD HTTP REST API the `messageContext` is the json object sent as the payload.

If `messageContext` is set to `{network: {client: {ip: '1.2.3.4'}}}` then the Client IP shows up in their UI as shown in this screenshot.

<img width=""763"" alt=""dd-ip"" src=""https://user-images.githubusercontent.com/45845/212326598-707db242-b2fe-47f0-948d-60b5d259e960.png"">

`LogContext` has a different concept of _context_. Its context is added to the `message`.

Instead of the current way, I'm proposing we change `LogContext` `addContext` to add to a context object and pass this to DataDog as a `messageContext`. For example:

```ts
const lc = new LogContext();
lc.info('a');
// sends
// {message: 'a', status: 'info'}
const lc2 = lc.addContext('b', 'c');
lc2.info('d'); 
// {message: 'd', status: 'info', b: 'c'}
```

DD also allows the attribute to contain `.` and then it builds the object structure as needed. For example, the following two context objects are equivalent:

```js
const a = {'network.client.ip': '1.2.3.4'};
const b = {network: {client: {ip': '1.2.3.4'}}};
```",
CaK0J5eeX10pPH0LmvND6,192,Assert JSONObject in WriteTransaction put,True,1677705585000.0,1673469405000.0,nqYkxAGMnzk7Y5STjZryV,"Replicache asserts a valid JSON value is passed into `WriteTransaction` `put` in debug mode.

https://github.com/rocicorp/replicache-internal/blob/ec0066f6ce2907307ab9196bbcd3838c3bb7fc1f/src/transactions.ts#L247

This calls [deepFreeze](https://github.com/rocicorp/replicache-internal/blob/ec0066f6ce2907307ab9196bbcd3838c3bb7fc1f/src/json.ts#L269) which calls [deepFreezeInternal](https://github.com/rocicorp/replicache-internal/blob/ec0066f6ce2907307ab9196bbcd3838c3bb7fc1f/src/json.ts#L316) which throws for non JSON values.

However, the server side implementations do not do any kind of runtime assertions.

We need to add a debug/release mode and enable assertions in debug mode.",
h_P5TxjqbvTCfqnduTxlm,193,Consider doing the WS auth as a message instead,True,1677697408000.0,1673447552000.0,nqYkxAGMnzk7Y5STjZryV,"We currently (ab)use the `Sec-WebSocket-Protocol` to do authentication. We should look into doing auth as a websocket message instead.

I have a spidey sense that this header might cause issues with proxies.",
CmTCA2KniOlv8idFsiTbP,194,Too much work being done in durable-storage.ts,False,1678113601000.0,1673430794000.0,nqYkxAGMnzk7Y5STjZryV,"In `src/storage/durable-storage.ts`

```ts
  put<T extends JSONValue>(key: string, value: T): Promise<void> {
    return putEntry(this._durable, key, value, {
      ...baseOptions,
      allowUnconfirmed: this._allowUnconfirmed,
    });
  }
```

This has a few small issues but this is such a low level operation that these should be fixed:

1. We create a new object every time this is called.
2. We use object spread which is far from free. https://tc39.es/ecma262/#sec-copydataproperties

",
WDpWkLYwqh5-ivAe6JUB6,29,getNode is slow?,False,1684746615000.0,1673258564000.0,nqYkxAGMnzk7Y5STjZryV,"https://rocicorp.slack.com/archives/C013XFG80JC/p1673055269485049

getNode takes a total of 131ms in @jesseditson demo. It is not clear based on the Slack thread if this due to being called too often or if the cloning of the data is hidden in there.",
U9L_QRq8r0p27ZcMYlQ7H,195,clean up the zillion of ERROR logs on the client (and server),False,1677698463000.0,1673229920000.0,yJ5hiysWE-LBcDfT44lR8,"There are lots of errors reported from the client (less so, server) that are not actually things that should get an engineer to look at them. We should clean these errors up (fix the actual problem or convert to info or whatever) so that we have a clear signal when something goes truly wrong on the client, and not just the network is being flaky. You can see a ton of these in monday's logs eg
```
name=reflect-37603806-IyjKuXhw1Y3yDFMB4_e6a8AiBALlOLZn, bgIntervalProcess=ClientGC, 
intervalID=64, Error running., TransactionInactiveError: Failed to execute 'get' on 
'IDBObjectStore': The transaction is inactive or finished.
```",
D1hkYdF4W_e2afBO8Sq36,196,"Ensure ""Connected"" log line prints out a req key that connects it to ""Connecting...""",False,1677094854000.0,1673054992000.0,OeVnr1y5bEM_Yg06sUFtD,,
PYfC_yMiXwWgXzO2V0ncZ,197,understand how we tear down/recover when a new instance of a DO becomes canonical,True,1684746121000.0,1672973395000.0,yJ5hiysWE-LBcDfT44lR8,"A new instance of a DO can become canonical while the old instance is still extant. The old instance doesn't know that it is no longer canonical until it touches storage or makes an http request: https://discord.com/channels/595317990191398933/773219443911819284/1042891744225796176. I think this means that clients can/will remain connected to an old instance until something happens that requires touching storage or making an http request. So users could be connected to a room that is no longer functional until someone tries to perform a mutation at which point the request to storage should throw with something like ""Cannot perform I/O on behalf of a different Durable Object"". What should happen in this case is that everyone gets disconnected. Presumably they will reconnect to the new canonical room. We should ensure that this actually happens! It seems possible the exception might be caught by us, and unless CF deallocates the DO, the connect users could stay connected. ",
dYjfk3Efw8tZFr_fc7K9y,30,ChunkNotFoundError in DD31 build ,False,1681242589000.0,1672950710000.0,Gg4MskWt3M-ttzzlrJ9jn,"Reported by Subset when using a build of reflect that has a version of Replicache with dd31.

![image](https://user-images.githubusercontent.com/19158916/210873594-69eb7156-b9da-4c2e-afcc-facb2f51a047.png)

Jesse Ditson and Aaron say they have also encountered this.  

",
NFSnRiWXM86tpWC35kIut,198,consider whether auth is leading to increased connection problems,False,1677094855000.0,1672939473000.0,yJ5hiysWE-LBcDfT44lR8,"aaron suggested:

> could Sec-WebSocket-Protocol be screwing this? neither figma/notion/linear use this header and i recall it was somewhat nonstandard usage.

this should probably wait until we can measure whether a change has any effect (ie, after rocicorp/reflect-server#254 )
",
0K2fsQ-qp2Q1Uk5oltpM9,199,we should ensure all the reflect server entrypoints are versioned,False,1677094855000.0,1672894830000.0,yJ5hiysWE-LBcDfT44lR8,"Most entrypoints are versioned but createRoom and connect are not: https://github.com/rocicorp/reflect-server/blob/b01288be9d0ab8a5a7b1f6d25a13568133545000/src/server/dispatch.ts#L48 

This means that old clients can successfully connect to a new, incompatible version of the server (and also new clients can connect to old, incompatible versions of the server). Subset might have tried to do this by downgrading reflect but keeping reflect-server at 0.19/20 with who knows what resulting undesirable behavior. ",
cdWsuUKZ5sgu9TahRetSK,200,revisit connection logic ,False,1679346828000.0,1672882869000.0,yJ5hiysWE-LBcDfT44lR8,"This issue replaces rocicorp/mono#226 which was more of a placeholder.

Background: we didn't put the care and thought into reflect connection/reconnection logic that we did into replicache client connection logic. We have seen a large number of connection-related issues with monday and would like to put the connection logic on firm footing going forward. Some of the relevant monday issues:
- https://github.com/rocicorp/mono/issues/276
- https://github.com/rocicorp/reflect-server/issues/230
- https://github.com/rocicorp/reflect-server/issues/233
- https://github.com/rocicorp/reflect-server/issues/234
- https://github.com/rocicorp/reflect-server/issues/236
- https://github.com/rocicorp/mono/issues/233

I think to summarize what's involved in closing this issue, which should probably include a design sketch, is overhauling how connection logic works, inclusive of:

- [x] **Reauth**:
  - [x] Ensure that there is a signal to the app to re-auth the user on auth failure. This should likely already be solved by https://github.com/rocicorp/mono/issues/230 but if not should be part of this.
  - [x] rocicorp/mono#188
- [x] rocicorp/mono#185
- [x] rocicorp/mono#184
- [x] rocicorp/mono#181
- [x] rocicorp/mono#180
  - related to https://github.com/rocicorp/reflect-server/issues/230 for DO duration reasons we should probably disconnect on ""hide"" and reconnect on ""show"" (but stop short of disconnecting users from idle rooms, which requires more thought/discussion)
- [ ] consider having a canary http request that is issued when connect fails to determine if the user is offline and include that bit in the logs/metrics
- [x] rocicorp/mono#179
- [ ] take a look at the out of order poke problem which we do not have an explanation for. is there anything we can add or track that could help shed light on it? https://github.com/rocicorp/mono/issues/233
- ensure the logs include the following information:
  - [ ] when a connection is closed log the time the connection was open and how many messages were received
  - [x] connection closed log line should include the reason the connection closed (auth failure, blur, connect timeout, ping/pong failure, etc)
  - [ ] when it successfully connects, include the length of time it took to connect in the log line
- [ ] I think we want metrics that tell us connection-related information. This requires metrics to be added (https://github.com/rocicorp/reflect-server/issues/254) but also some design to figure out how to express what we are interested in. A proposal will follow. Kind of intuitively we want:
  - from the client:
    - information about whether a client is connecting or having trouble connecting. If the client is online and it can't connect we want to know how often it is happening and why (connect timeout, auth failure, connection quickly reset for some reason). 
    - [ ] how long it takes to connect
    - [ ] how frequently it is getting disconnect for an unexpected reason (server abruptly disconnects, ping/pong failure, etc), exclusive of blur and clean shutdown, and also connections that are closed without receiving a message
    - [ ] connection uptime 
- [ ] in the above, we need to factor in that bc of dd31 going offline for long periods of time is expected 
- Something something ondisconnect? 

I think this issue does NOT necessarily include adding an http fallback. I think this is getting our current connection logic into a place we want. We can evaluate from here whether it is worth prioritizing a fallback.",
YIfRqAwXdGv8V_ZB99s_5,201,add client and server metrics,False,1677094856000.0,1672881415000.0,yJ5hiysWE-LBcDfT44lR8,"just a placeholder for now, will fill in with details later. in particular we need connection-related metrics which i will flesh out a proposal for. 

ensure it includes:
- DO restarts",
bu5Gu8BI5Izq-DNSjvZVG,202,consider if there is a better way to wait for the client id to be added to the log context,False,1677094857000.0,1672875851000.0,yJ5hiysWE-LBcDfT44lR8,see https://github.com/rocicorp/reflect/pull/52#pullrequestreview-1236557590,
eQvf5NTwA7IrQ5Lm2Raps,203,ensure the logger is stringifying objects,False,1677094857000.0,1672874779000.0,yJ5hiysWE-LBcDfT44lR8,"see https://github.com/rocicorp/reflect/pull/52#discussion_r1061943225 and i think separate discussion on slack with arv. possibly related is https://github.com/rocicorp/reflect-server/issues/91. 

this issue should probably also include logging the request at the point of the original comment",
w5UIbcmzHvudFnxpX3lk0,204,ensure request id is properly passed through from hop to hop,False,1677094858000.0,1672872956000.0,yJ5hiysWE-LBcDfT44lR8,"We use a request id to tie log lines together across hops (eg client to worker to DO). We need to take a pass and ensure that the request id is being faithfully copied hop to hop, and initiated in the right places. This issue spans client and server. In particular I think it should include:

- [x] a poke should generate a request id and include it, and then whatever happens in the client as a result of it should carry that request id
- [x] worker, authdo and roomdo should all look for the http header carrying the request id and populate a log context with it that is used by the code that handles the request. the logcontext can be populated and passed to the handler in router middleware, see https://github.com/rocicorp/reflect-server/pull/238 and https://github.com/rocicorp/reflect-server/issues/250 
- [x] push and pull and anything else on the client that initiates a call to the server should include request id, see https://github.com/rocicorp/reflect/pull/51
",
9-3eWCzqz3iLkO1e4YdZP,205,finish sorting out routing,False,1677094859000.0,1672871889000.0,yJ5hiysWE-LBcDfT44lR8,"@aboodman has started replacing our use of itty router with a custom thing. He or someone else should take that over the finish line, meaning at least:
- get https://github.com/rocicorp/reflect-server/pull/238 in _and manually test it with our existing sample apps_
- replace dispatch with the new routing and delete dispatch.ts 
- establish the pattern for CORS
",
c5nwL8-1RIOtD-7nhZ8K9,206,Implement whatever cost-reduction mechanisms we think are necessary,False,1677094859000.0,1672783416000.0,yJ5hiysWE-LBcDfT44lR8,I have lost track but our cost spreadsheets typically make assumptions that the client is disconnecting aggressively and similar. There is probably work to do to implement what we need.,
_fpBn8QYuLRZ9OBSXWf15,207,Add `mutationID` to `WriteTransaction`,False,1678763107000.0,1672741807000.0,OeVnr1y5bEM_Yg06sUFtD,Useful as a random seed and for other things.,
VAL6IFc07pvHccWmY00pg,208,v0 docs,False,1709537669000.0,1672741489000.0,OeVnr1y5bEM_Yg06sUFtD,"This needs some thought. The docs for Reflect can naturally be much much lighter than Replicache, but we still need a few really nice docs to get users going.",
kEj282IgquWxEIwD1U_p1,209,Revisit `allowConcurrency`,False,1677094860000.0,1672726343000.0,OeVnr1y5bEM_Yg06sUFtD,"We have `allowConcurrency` set to true in our use of Durable Objects. This was done originally because the game loop serializes at a higher level, but:

(a) we are rebuilding the room DO in a different way and those old assumptions probably don't apply
(b) the same `allowConcurrency: true` setting is being used in AuthDO where it *definitely* doesn't apply, necessitating things like `_authLock` and `_roomRecordLock` which is adding significant complexity.

I think we should at the very least set `allowConcurrency` to `false` in the auth DO, and get rid of the manual locking there. But perhaps we should also remove from the room DO.",
znyGxse2L5-lR5-NUrixH,210,Clients stay connected too long,False,1684746193000.0,1671673179000.0,OeVnr1y5bEM_Yg06sUFtD,"We see examples of clients in the logs that do nothing but ping for hours (like 12 hours!) straight. This costs money by keeping durable objects alive for no reason.

Probably a common cause of this is tabs being in the background and forgotten about. We could disconnect the socket on the tab hide event and reconnect on show.

It's also worth implementing an ""idle"" feature: if a client doesn't send any mutations for awhile, or receive any pokes, it disconnects itself. A potential problem with this is that if the tab is in the foreground, and this idle disconnect happens, then a collaborator could join and start doing things and user would not notice.",
kYQF1eM1NXqzSISKYjoU5,211,Monday: Users seem to take a long time to connect,False,1683763877000.0,1671672014000.0,OeVnr1y5bEM_Yg06sUFtD,"From @noamackerman (https://discord.com/channels/@me/1040553788911661156/1055081386714857543):

@aa it seems we have degradation in number of failed connections (this is from the last 3 days):

<img width=""1449"" alt=""1"" src=""https://user-images.githubusercontent.com/80388/209033985-183b7ece-6cad-44fd-8343-4f8349199be7.png"">

In terms of absolute numbers, - 54 unique (and logged-in)  users that failed to connect is a lot for 3 days 
I'm also getting tickets from users who say Canvas does not load for them - and looking at the logs it seems like they can't connect
looking at the increase in the number of these tickets and from generally looking at our metrics it seems something is off - is it possible that one of the last versions we deployed had a change that could cause it?
Anyway, I understand you want to wait to get more info before adding http fallback, but for me this is something we need to fix asap. Since we are time sensitive, I feel comfortable saying we need to add the fallback (or other solution you may find more suitable)
This is the room id of the last user that said he can't connect - 0qXSAxeauYhR6owats8Dx0fekcv3VLmZ. 
I think that looking at data dog we miss some key data points. In DD you are looking at who connected eventually . In the screenshot below we are looking at a 10 seconds time window. It shows us the number of clients who moved from offline to online within 10 seconds or less. We can see that ~10% didn't connect within 10 seconds or less 

<img width=""1474"" alt=""2"" src=""https://user-images.githubusercontent.com/80388/209034023-24d2ea39-1c98-4452-8fa9-bfac5edb0d7c.png"">

Here we are looking at 60, 120 and 360 seconds time windows 

<img width=""1470"" alt=""3"" src=""https://user-images.githubusercontent.com/80388/209034056-6708c45c-4a1d-45b6-8057-d43db583d11a.png"">
<img width=""1453"" alt=""4"" src=""https://user-images.githubusercontent.com/80388/209034053-06f26fcd-9dfc-4f61-bfae-fb47c9006013.png"">
<img width=""1486"" alt=""5"" src=""https://user-images.githubusercontent.com/80388/209034049-d38ad9bc-8999-42ff-8fc9-fb5631df359d.png"">

So the last one comes close to what we see at data dog, but this is a 360 seconds time window. So this is a critical metric to look at. We should be at a higher number within a few seconds",
Nx3NmxamoB7soTtyMrcfE,212,Cloudflare has logpush for workers now!,False,1684746248000.0,1671671206000.0,OeVnr1y5bEM_Yg06sUFtD,"Woo, this means we get all unhandled exceptions in the log and also probably runtime issues like OOM! We should set this up for replidraw and document how to do it for customers:

https://developers.cloudflare.com/workers/platform/logpush/",
VujlSbbYch9U_P1ZyauT8,213,Monday: User report: cannot connect: room 0qXSAxeauYhR6owats8Dx0fekcv3VLmZ,False,1683763973000.0,1671666464000.0,OeVnr1y5bEM_Yg06sUFtD,"From datadog, this room has been accessed by two different IPs. The first IP is from Comcast Denver and it accessed this room and one other:

<img width=""1568"" alt=""Screen Shot 2022-12-21 at 12 48 16 PM"" src=""https://user-images.githubusercontent.com/80388/209017532-743f4896-845e-4d08-9ea3-01c06cb368e3.png"">

Neither room ever shows up in server logs. And we log the URL of the connection request extremely early in startup, so it is near impossible that if our code starts the room ID would not show up servers-side.

I am still suspicious that this isn't just proxies and other networking hijinks though. I do see something else happening on the server around that same time, but I can't be sure it's from same client:

<img width=""1169"" alt=""Screen Shot 2022-12-21 at 1 40 37 PM"" src=""https://user-images.githubusercontent.com/80388/209023813-baba15b4-be14-4a1d-a422-5c2e5d8d1f48.png"">

It's the ""account"" room starting up. Unfortunately, I don't have the client-side logs for the account room so I can't know if this is from the same device/user.

If it is from same user it would be interesting because it would mean some messages from that user *are* getting to server after all and something else is going on.

# Summary

So summarizing, for this particular user, all we can say with confidence is that they tried to connect but never did successfully.

There's a possibility that they did actually talk to the server and then something else went wrong.

# Actions for this user:

* @noamackerman: Do you have the account ID of the user who reported the bug? Is it `14530460`? If it is the user that would be intersting.

# Actions to help debug things like this in the future:

Monday:

1. Can you please setup client-side datadog logging for the account room too?
2. It appears that you are setting the same disconnect handler for the account room as you are the canvas room, which is causing noise:

<img width=""636"" alt=""Screen Shot 2022-12-21 at 1 29 06 PM"" src=""https://user-images.githubusercontent.com/80388/209022707-53dddd8e-54b2-4ffb-892a-828a03c0cbd9.png"">

Note that the roomID is `account/`. If you do mean to run a disconnect handler here, you should guard against this state not existing yet when disconnect happens because it is possible for disconnect to happen before any message is processed and the state hasn't been created.

Rocicorp:

* We need to add the client IP to the server-side log context so we can for sure know if a specific device *ever* talks to our server: https://github.com/rocicorp/reflect-server/issues/229
* We should document how to do logpush so Cloudflare can do and we can be certain we're getting all errors: https://github.com/rocicorp/mono/issues/212",
RK7GrOAKhl-bnUNbnWBRd,214,We should send the client IP in the server logs too.,False,1677094860000.0,1671662636000.0,OeVnr1y5bEM_Yg06sUFtD,This would enable us to join with client logs across rooms.,
jP6qsc8NaVub5KHv0GUS9,215,Finally finish undo,True,1677703277000.0,1671590382000.0,OeVnr1y5bEM_Yg06sUFtD,"We never shipped [undo](https://github.com/rocicorp/undo) because I (aaron) screwed up the design. It doesn't cover one of the cases from the famous Figma article:

https://www.notion.so/Redoing-undo-c0183b91d12c4272a3482e3233cc2890",
UFJjZiGCSP8QdFMe_0t39,216,Audit all entrypoints and ensure they have beautiful clear error messages,True,1680636120000.0,1671590071000.0,OeVnr1y5bEM_Yg06sUFtD,"Entry points include:
- methods or properties users call
- places we parse data from network or storage

See same bug in Replicache: https://github.com/rocicorp/mono/issues/49",
xDzOur0W1r62K-h5A9wYX,217,Enable using watch()/subscribe() to maintain computed data server-side,True,1684746367000.0,1671589975000.0,OeVnr1y5bEM_Yg06sUFtD,"People often want to maintain some in-memory state in the DO -- lookup tables or  computed values -- that they will need inside mutators. Without this they have to do expensive scans to recompute this data constantly, or else carefully maintain it as a side-effect of performing mutations.

What many people ask about and feels natural to them is an interface that feels more similar to the `Reflect` interface from the client, where they can use `watch()` and `suscribe()` via the API they already know.

This needs some thought because I don't think we want people actually programmatically invoking mutators via the server, but perhaps we could subset the interface somehow.

Other common requests in this area:

- Is there some way an external process can invoke some change on a room?
- onDisconnect (if we do allow users to directly call mutators, then the onDisconnect API could be the same on client and server)
- Is there some way to do some work async (ie call some other system) then mutate after?",
o3zV2bl5vZlygIoOV-ToO,218,Client-side room creation,False,1678186223000.0,1671589049000.0,OeVnr1y5bEM_Yg06sUFtD,We should bring back the simple declarative client-side room creation.,
4q0T060LnThGKHr_XhvYt,219,Finish experimentalWatch(),False,1677704576000.0,1671588980000.0,OeVnr1y5bEM_Yg06sUFtD,See https://github.com/rocicorp/mono/issues/76,
Fccuabzq0hVES_GDqKxEt,220,Add whether we are on server to `WriteTransaction`,False,1678763108000.0,1671588935000.0,OeVnr1y5bEM_Yg06sUFtD,,
2n0GzU5ohobtwhs6BHAiY,221,Hide indexes feature,False,1677781527000.0,1671588728000.0,OeVnr1y5bEM_Yg06sUFtD,"I don't think we want this in Reflect initially. We are limiting data to 25MB, so indexes not really needed and it's not really finished.",
0zTrvA-6aVO8eNdHBoW7G,222,Evaluate if we should return a ClientStateNotFoundResponse when a pull attempt is made on a room that is not open,False,1678220708000.0,1671231873000.0,Gg4MskWt3M-ttzzlrJ9jn,"        What does the client do when it discovers that a room it is trying to push to is not open? Re-try forever?

_Originally posted by @phritz in https://github.com/rocicorp/reflect-server/pull/211#discussion_r1050951501_
      ",
9YKMkEd9DAe2ZI1wV8MXb,223,IDB errors in Safari,True,1677093100000.0,1671222363000.0,OeVnr1y5bEM_Yg06sUFtD,"From Monday logs:

<img width=""1409"" alt=""Screen Shot 2022-12-16 at 10 25 41 AM"" src=""https://user-images.githubusercontent.com/80388/208183302-84a9a701-cc78-4eec-becb-a361ce843bc0.png"">

clientID: ae56e50d

It doesn't appear to stop the product from running, but is unexpected.",
HBtkfiTiA7jZ9CSovC7br,224,Update reflect-server to use @rocicorp/eslint-config,False,1677094861000.0,1671210573000.0,Gg4MskWt3M-ttzzlrJ9jn,"        no else after return... `@rocicorp/eslint-config` would have caught this

_Originally posted by @arv in https://github.com/rocicorp/reflect-server/pull/215#discussion_r1049352674_
      ",
kN4pldCOlinyctlR_RjwJ,225,Monday: Some users seem to disconnect/reconnect frequently,False,1683763969000.0,1671091991000.0,OeVnr1y5bEM_Yg06sUFtD,Sometimes in the logs we see people reconnecting a few times per minute. We should add a metric/logging to track the distribution of connection up-time.,
D206pQI7AMjje3NeFWqDe,226,revisit reconnect logic,False,1677094862000.0,1670960790000.0,yJ5hiysWE-LBcDfT44lR8,"we probably need some backoff, currently it just loops like crazy",
BXhtvPNgBB250VJrX9Kwo,31,PullResponseOKSDD should use JSON for cookie,False,1677091391000.0,1670931122000.0,nqYkxAGMnzk7Y5STjZryV,And not the `Cookie` type.,
gom9m84NHghSTKc_Qf9rt,32,Implement assertCookie,False,1677091392000.0,1670931059000.0,nqYkxAGMnzk7Y5STjZryV,The assertion method we are currently using is assertJSONValue which is not quite correct any more.,
JpaKRaTCbaBever3R1Ucc,33,Index redefinition test cleanup/commented code,False,1677670789000.0,1670920420000.0,nqYkxAGMnzk7Y5STjZryV,"        Should this part be commented out?  Isn't this where the index is redefined and what this test is testing?

_Originally posted by @grgbkr in https://github.com/rocicorp/replicache-internal/pull/458#discussion_r1046153911_
      ",
sFlYUgbMsvKLkDgWkpjPb,34,Change how we expose internal APIs to Reflect client?,True,1677090675000.0,1670920249000.0,nqYkxAGMnzk7Y5STjZryV,"        I felt like I didn't want to include these names in the compiled bundle.

Does reflect use these?

_Originally posted by @arv in https://github.com/rocicorp/replicache-internal/pull/466#discussion_r1043833649_
      ",
LmtZrao_3o2dE0DYKoXWB,35,Document how cookies are compared,True,1677090676000.0,1670920108000.0,nqYkxAGMnzk7Y5STjZryV,"        Should we document how they are compared here as well?

_Originally posted by @grgbkr in https://github.com/rocicorp/replicache-internal/pull/484#discussion_r1046117384_
      ",
0SYi2rS6-eptSx9Jli9MG,227,First-class support for partially syncing,True,1677093101000.0,1670797262000.0,OeVnr1y5bEM_Yg06sUFtD,"This will be needed for Vercel to adopt Reflect. They are already using partial sync on their busier projects.

Imagine a deployment of comments on vercel that has hundreds or thousands of comments organized into threads. Threads can be ""resolved"" in which case they disappear from the default view.

Really what Vercel wants is a way to sync just the unresolved threads at first. Then if the user chooses to see resolved threads, then they want to get the rest of the threads, but perhaps paginated by last-modified or created.",
t8TfRQn4UePo91vNUTSAl,36,Ship experimentalKVStore,True,1677090676000.0,1670640210000.0,OeVnr1y5bEM_Yg06sUFtD,"And remove the `withRead`, `withWrite` methods. I don't think we need them -- they can be implemented by Replicache in terms of just `read` and `write`.",
66t0PwJqknQA_0wfSHwix,37,Introduce a Cookie type,False,1677091392000.0,1670586565000.0,nqYkxAGMnzk7Y5STjZryV,"```
string | number | {order: string | number, ....}
```",
0MqbIfE1OsaggQS9QCZSg,228,@rocicorp/reflect-server{-debug} package (same with client),True,1677093102000.0,1670566681000.0,OeVnr1y5bEM_Yg06sUFtD,"This would be very useful for Monday and other paying customers. I don't want to make it publicly visible though for IP/legal reasons.

The package will have literally the exact same configuration as current one, just that the build will be unminified. Is the right thing to do a workspace with a shared common package with all the code in it, and then two top-level entrypoints?",
mDWurE1JZULLC5izuPPy2,229,we need instructions for how to build your own thing in reflect-todo,False,1677094862000.0,1670557584000.0,yJ5hiysWE-LBcDfT44lR8,replidraw has https://github.com/rocicorp/replidraw-do#building-your-own-thing but reflect-todo has nothing...,
TSwpUWX58yW4--9Q1HVmf,230,we need a re-auth signal to the client,False,1677094863000.0,1670556184000.0,yJ5hiysWE-LBcDfT44lR8,"we have this TODO: https://github.com/rocicorp/reflect/blob/main/src/client/reflect.ts#L313 but since the status code is opaque to the client we need to rely on an error message piped down from the server. if we get structured errors out of https://github.com/rocicorp/reflect-server/issues/206 then to close this issue it's merely a matter of:

- ensuring we have a reauth hook that is triggered when we receive the relevant error from the server
- updating documentation to cover this",
cexhW1awUBKv-mrwl75H1,231,"upintegrate error message piping into main, and make the errors structured",False,1677094805000.0,1670556017000.0,yJ5hiysWE-LBcDfT44lR8,"As part of https://github.com/rocicorp/reflect-server/issues/232 we created a branch of 0.18.0 for monday that pipes connect error messages down over the websocket so the client can see them, see this pr: https://github.com/rocicorp/reflect-server/pull/205

We should make main have this behavior as well. Note that we'll have to dovetail with similar one-off code for room not found errors that is already on main: https://github.com/rocicorp/reflect-server/blob/76d1e37dedc202fec525dccb64b52e22f0bfce42/src/server/auth-do.ts#L253

Right now the error messages are unstructured, meaning that the messages are a brittle signal for the client to take action on. For example, if the client might need to re-auth the user. we should make them structured and treat them like an api.",
