id,issueID,created,body,creatorID
H-yR9VJLzIg_Xg3Il4dLK,cdWsuUKZ5sgu9TahRetSK,1677698135000.0,Removing P1 as remaining things not represented by other bugs are lower priority but we should still do for beta.,OeVnr1y5bEM_Yg06sUFtD
b58v553RTUUr2RXMSpIJ0,cdWsuUKZ5sgu9TahRetSK,1679343338000.0,@cesara is this done now?,OeVnr1y5bEM_Yg06sUFtD
COqAupJMcdKz2QMTWC_3l,cdWsuUKZ5sgu9TahRetSK,1679343887000.0,"> Almost there. In order to call this done, let's just do these last two:
> 
> <img width=""883"" alt=""Screen Shot 2023-03-01 at 9 14 25 AM"" src=""https://user-images.githubusercontent.com/80388/222241239-24fa111e-bdb4-437a-8aa4-026a753833de.png"">
> 
> The other unchecked items are represented by other bugs which are tracked and prioritized separately.

This task is finished according to the above. Maybe we open a separate issue for any remaining items.",pgyTvcxh2hjmq2l4WKzK6
S9xkBBCp_3CK_6qUmDM_i,YIfRqAwXdGv8V_ZB99s_5,1675146857000.0,redundant ,yJ5hiysWE-LBcDfT44lR8
M2tCUVBLnNBsYpdywnNbA,bu5Gu8BI5Izq-DNSjvZVG,1675129249000.0,@arv i think you fixed this yes?,yJ5hiysWE-LBcDfT44lR8
NVEsCwzbIAPXJMtISLakf,bu5Gu8BI5Izq-DNSjvZVG,1675153969000.0,"Sure. I have a plan to make clientID sync but it will have to wait for DD31
",nqYkxAGMnzk7Y5STjZryV
zS_NXHrtlVT1Q5i5QRUgf,eQvf5NTwA7IrQ5Lm2Raps,1673450581000.0,"DataDogBrowserLogSink is clearly not doing what I want:

```js
  const sink = new DataDogBrowserLogSink();
  sink.log(""info"", ""test info"", { a: 42 });
```

<img width=""618"" alt=""Screenshot 2023-01-11 at 16 21 22"" src=""https://user-images.githubusercontent.com/45845/211844867-215771e9-14bb-43df-b945-ac66e821c83a.png"">
",nqYkxAGMnzk7Y5STjZryV
Redqawje2VmkRvEMu1JNF,eQvf5NTwA7IrQ5Lm2Raps,1673521974000.0,We should figure out where these DataDog loggers should live. Is it a new npm package?,nqYkxAGMnzk7Y5STjZryV
1EkiIte0xWb_x_nzEVXXo,eQvf5NTwA7IrQ5Lm2Raps,1673537935000.0,"> We should figure out where these DataDog loggers should live. Is it a new npm package?

I will have some datadog metric tools that I want to be shared across reflect or customer app and reflect-server. They don't have to go in the same place, but certainly would naturally fit into a datadog-tools or similar repo. 

",yJ5hiysWE-LBcDfT44lR8
pJ9AkmH4wFYjPLVEmAC50,eQvf5NTwA7IrQ5Lm2Raps,1673550677000.0,"Thank you for doing this, all these little quality of life things really
help when debugging these production issues. Here is another one: in this screen shot, `doID` and `req` are our contextual attributes. But aren't those supposed to show up in DD as ""event attributes"" so that we can filter by them using the first-class UI? It's weird they show up as part of the log message string, I don't think it's intentional.

<img width=""774"" alt=""Screen Shot 2023-01-12 at 9 07 49 AM"" src=""https://user-images.githubusercontent.com/80388/212160242-75b314e1-d759-4c95-8544-62b2d9d855c7.png"">

https://docs.datadoghq.com/logs/log_configuration/parsing/?tab=matchers says:

<img width=""828"" alt=""Screen Shot 2023-01-12 at 9 10 53 AM"" src=""https://user-images.githubusercontent.com/80388/212159217-5c5150c6-b8b0-4c91-9122-023efb928150.png"">

They don't have a picture of what the parsing is supposed to result in, but I don't think the current behavior is right.",OeVnr1y5bEM_Yg06sUFtD
bDkInhzh0oOnstH_vBt8A,eQvf5NTwA7IrQ5Lm2Raps,1673552877000.0,There is also this old issue: https://github.com/rocicorp/replicache/issues/991,nqYkxAGMnzk7Y5STjZryV
-IrlcLJ6Y1bWSxkV8r0T2,eQvf5NTwA7IrQ5Lm2Raps,1673557588000.0,"> doID and req are our contextual attributes. But aren't those supposed to show up in DD as ""event attributes"" 

I don't recall if we taught datadog to grok doID, requestID and similar? If we did, maybe the pipeline broke or needs to be updated. In any case, there is a lot of related work we have to make reflect client and server easier to understand, including teaching DD about these and potentially other fields. I added a new comment to this issue and included this task there so we don't forget: https://github.com/rocicorp/reflect-server/issues/60#issuecomment-1380991408",yJ5hiysWE-LBcDfT44lR8
KYyX63XBnSU_skQcPteRI,eQvf5NTwA7IrQ5Lm2Raps,1673602817000.0,We never connected the dots between LogContext contexts and DD attributes,nqYkxAGMnzk7Y5STjZryV
plDLstQCBFOJJGj_GqIOD,eQvf5NTwA7IrQ5Lm2Raps,1673948373000.0,Closing this in favor of https://github.com/rocicorp/mono/issues/191,nqYkxAGMnzk7Y5STjZryV
7RI3NjbzWQs5TZWPnSSyB,w5UIbcmzHvudFnxpX3lk0,1674058631000.0,"Closing this.

We should move the LogContext addContext handlers to the router middleware but that can be done in the future.",nqYkxAGMnzk7Y5STjZryV
jGMB_7mBEr8rbLzPnY9R1,9-3eWCzqz3iLkO1e4YdZP,1672894848000.0,Should probably also address https://github.com/rocicorp/mono/issues/199 as part of this.,yJ5hiysWE-LBcDfT44lR8
DddfTnUvhoYqaBCbd1wsR,9-3eWCzqz3iLkO1e4YdZP,1675934579000.0,Is this done @cesara ?,OeVnr1y5bEM_Yg06sUFtD
vvjw7tiBPrsYVWVvFKOzj,9-3eWCzqz3iLkO1e4YdZP,1675952330000.0,"yes,  the top two are done. I believe fritz did the cors' portion. I think Erik addressed rocicorp/mono#199. ",pgyTvcxh2hjmq2l4WKzK6
RHGPK_dIOHSDxclJLPaAU,9-3eWCzqz3iLkO1e4YdZP,1675958545000.0,I didn't do rocicorp/mono#199. I was looking into it as part of rocicorp/mono#193 ,nqYkxAGMnzk7Y5STjZryV
HelFGpbVzUKxvVF1qpgJZ,9-3eWCzqz3iLkO1e4YdZP,1675974632000.0,OK well we already have a bug for rocicorp/mono#199 so closing this.,OeVnr1y5bEM_Yg06sUFtD
SYHopOuAVlpIP6gnnkZ2F,c5nwL8-1RIOtD-7nhZ8K9,1672869220000.0,"See rocicorp/mono#210. From latest spreadsheet, I think that disconnect on blur and reconnect on focus should be sufficient. That will be a better ux too.",OeVnr1y5bEM_Yg06sUFtD
vysm4tDJFdY47jUr3sQkX,c5nwL8-1RIOtD-7nhZ8K9,1672935359000.0,"Disconnecting on `blur` seems like the wrong signal. Disconnection on [visibilitychange](https://developer.mozilla.org/en-US/docs/Web/API/Document/visibilitychange_event) to hidden seems like a more reasonable signal. `blur` seems wrong because having two tabs side by side would then disconnect one of those tabs.

We should also probably wait 10s (or 5s, or whatever) before doing this to allow cycling through tabs",nqYkxAGMnzk7Y5STjZryV
Dqo35y3RyjCfYg1R6airy,c5nwL8-1RIOtD-7nhZ8K9,1675934835000.0,"This bug is a duplicate, mostly of rocicorp/mono#180 ",OeVnr1y5bEM_Yg06sUFtD
WWQPD5IuvDlApKZ3ruseO,VAL6IFc07pvHccWmY00pg,1677705372000.0,"I think due to typescript / intellisense we could actually get away with *not* having reference docs 🤯 for playable beta.

But we do need a one-pager getting started doc.",OeVnr1y5bEM_Yg06sUFtD
iTy89qaIHf7EbBczMC72h,kEj282IgquWxEIwD1U_p1,1672869361000.0,"> I think we should at the very least set allowConcurrency to false in the auth DO, and get rid of the manual locking there.

I don't think it's that simple. There are places that an input gate would not help us because there is a race with incoming requests while no storage operation is in flight, eg when updating a room. If someone wants to rip the lock out for reasons of perceived complexity then they need to do a careful analysis of what the locks are doing and determine which can be replaced.

However, personally, I'm *far* more comfortable reasoning about traditional locks than I am about the input gate. It is totally not clear to me that we will have fewer bugs and spend less time on the code if we try to eliminate locking in favor of gates. 

Greg and I had a discussion about the locking in the DOs and while neither of us was thrilled with having it in there we were convinced we needed it for correctness and that if it became an actual problem for throughput or complexity then we would revisit. So the current state is intentional, not accidental. ",yJ5hiysWE-LBcDfT44lR8
fob5o8JkAJ5say60xMgWk,kEj282IgquWxEIwD1U_p1,1672872718000.0,OK this makes sense. I also have an easier time reasoning about the locking. Nevermind this.,OeVnr1y5bEM_Yg06sUFtD
BmXibkKGmu6b-_1AurADH,znyGxse2L5-lR5-NUrixH,1671673820000.0,"We should definitely:

- Add an ""idle room"" metric -- length of time a room is running, but not doing anything (no mutations coming in)

Ideas for making metric go down:

1. Clients disconnect themselves on tab hide seems pretty simple, but not completely bulletproof (clients could miss the event but stay connected somehow)
2. Clients disconnect themselves if they've not sent any mutations (or received pokes?) for awhile
3. Server disconnect all clients when it hasn't done anything except process pings for 5m is interesting, but we'd have to make the clients not to immediately try to reconnect themselves!",OeVnr1y5bEM_Yg06sUFtD
v3Ofsd9umNpWLzGbwJRfO,znyGxse2L5-lR5-NUrixH,1675935364000.0,So many stupid duplicate bugs. rocicorp/mono#180 ,OeVnr1y5bEM_Yg06sUFtD
y1fW-lfdeTe5HhhNps0SW,znyGxse2L5-lR5-NUrixH,1676297289000.0,"Reopeneing due to:

- Clients disconnect themselves if they've not sent any mutations (or received pokes?) for awhile
- Server disconnect all clients when it hasn't done anything except process pings for 5m is interesting, but we'd have to make the clients not to immediately try to reconnect themselves!",nqYkxAGMnzk7Y5STjZryV
VpGCFJx1y4FixP62ncoUw,kYQF1eM1NXqzSISKYjoU5,1671672120000.0,"This seems related to rocicorp/mono#276 and rocicorp/mono#225 but not exactly the same. I feel like the immediate tasks are:

- confirm this metric by looking at datadog data -- can we find examples of clients that took > 1min to connect in that data?
- debug those cases and see if we can determine something that went wrong",OeVnr1y5bEM_Yg06sUFtD
gAhsdlcPTsPmhMnyr32hp,kYQF1eM1NXqzSISKYjoU5,1671691523000.0,"I do find a few examples of this. From a dataset in the neighborhood of 2022-12-15.

This client took 9m to startup:

<img width=""1595"" alt=""Screen Shot 2022-12-21 at 8 22 52 PM"" src=""https://user-images.githubusercontent.com/80388/209070629-51ea203b-38a2-4e3d-a3f7-d432824a4ac1.png"">

However we cannot rule out that this client was legitimately offline because at this time we didn't have the `isOnline` log line, and the browser was open for awhile before. Perhaps network blip or something:

<img width=""1482"" alt=""Screen Shot 2022-12-21 at 8 25 23 PM"" src=""https://user-images.githubusercontent.com/80388/209071022-5e4cfb6b-7e57-4943-b3ab-7a361714dd5e.png"">

Here is a different one that was offline for 2m:

<img width=""1593"" alt=""Screen Shot 2022-12-21 at 8 31 29 PM"" src=""https://user-images.githubusercontent.com/80388/209071772-d9ca71e0-ed4f-43f1-82f1-4e7f5148f9aa.png"">

I don't see anything wrong with these logs. It just seems to take awhile for the request to make it to the server sometimes. These are the two most egregious examples from this log set, but that same roomID `G1LcejpAqDj2vE4voT2Cgzd-2Xi4lX_x` from last example has two other cases where client took 40s to connect:

<img width=""661"" alt=""Screen Shot 2022-12-21 at 8 35 08 PM"" src=""https://user-images.githubusercontent.com/80388/209072274-66158c7f-76cc-43d9-bbc8-194bad5770ac.png"">

Interestingly we also see that same HK user from rocicorp/mono#276 (room `ka8iwY3wtfbQ4M6t8KYPWA8bQ4f9xBWd`) show up here with some connections that take ~14s:

<img width=""693"" alt=""Screen Shot 2022-12-21 at 8 40 05 PM"" src=""https://user-images.githubusercontent.com/80388/209073077-51c3adb3-33ec-42ec-8de5-26cba782f131.png"">

Another really interesting pattern is that these logs span: `2022-12-15T21:29:33.124Z` to `2022-12-16T02:29:57.425Z`, but the longest example of connections seem to cluster around `~2022-12-15T22:00:00Z`:

<img width=""609"" alt=""Screen Shot 2022-12-21 at 8 42 11 PM"" src=""https://user-images.githubusercontent.com/80388/209073398-7a2c42e4-f262-43f6-9329-90e6f6ed5829.png"">

Perhaps something was pushed around that time and all the DOs restarted?

There were a lot of server starts then, but also other times, but we don't see the long connection times at other places where server starts were higher:

<img width=""1604"" alt=""Screen Shot 2022-12-21 at 8 44 09 PM"" src=""https://user-images.githubusercontent.com/80388/209073674-0497e674-c261-4ac9-a051-fdcc549c141c.png"">

Unclear. Perhaps something was happening at Cloudflare at that time.",OeVnr1y5bEM_Yg06sUFtD
4UXFkTDuoCpEknlXnL8tT,kYQF1eM1NXqzSISKYjoU5,1671692279000.0,"However, from this sample, the percentages are far lower than Noam observed:

- 8/934 (0.8%) > 10s
- 2/934 (0.2%) > 60s
- 2/934 (0.2%) > 120s
- 1/934 (0.1%) > 360s

I think the next step on this bug is:

0. We need to include the clientID in every message up to the server. The fact that the ""connecting..."" message sometimes doesn't have the clientID makes this analysis difficult.
1. @noamackerman - can you check the graph on Cloudflare under workers > metrics > summary and see if you can see any increase in errors around 2022-12-15T22:00:00Z ?
2. I should do the same log analysis on the data that overlaps where @noamackerman saw lots of long connections and see if I see the same thing.
3. We need a metric on datadog to track how long connections take",OeVnr1y5bEM_Yg06sUFtD
dncdeexOfXIIokQEPjXRq,kYQF1eM1NXqzSISKYjoU5,1673054090000.0,"I cannot run the analysis on the log data ourselves because we don't have a join key between the `Connecting...` and `Connected` log line. I tried just finding the ""Connecting..."" log line for the same room before each ""Connected"" but sometimes it appears that the ""Connected"" line gets logged with a slightly lower timestamp than the Connecting"" line. I'm not sure why.",OeVnr1y5bEM_Yg06sUFtD
wFC-UiOwHvkC_gu8Part3,kYQF1eM1NXqzSISKYjoU5,1673055039000.0,Need to fix logging to make this analysis possible: https://github.com/rocicorp/mono/issues/196,OeVnr1y5bEM_Yg06sUFtD
aAYrro6JvXqT-zBgaB2_V,kYQF1eM1NXqzSISKYjoU5,1683763876000.0,Closing this now as our metrics don't support it.,OeVnr1y5bEM_Yg06sUFtD
A_1jE1JAPOhwW2z7BDxJ7,Nx3NmxamoB7soTtyMrcfE,1672874329000.0,"We should try it out and make sure that it catches:

(1) unhandled exceptions
(2) ooms (just make a bad worker that allocates forever)
(3) kind of curious what happens if you make a worker that enters a busy loop. I assume they eventually kill it. Does that show up in the logpush log?",OeVnr1y5bEM_Yg06sUFtD
8U31OpOqTXQxLKxk4uXNc,Nx3NmxamoB7soTtyMrcfE,1672887885000.0,"the process of adding log collection to our reflect worker and DOs is kind of lost in the mists of time for me. @aboodman @arv i think this means we could replace https://github.com/rocicorp/reflect-server/blob/578c3ab3f83dde7fc96638721cd4eb99f70d7074/src/util/datadog-log-sink.ts with the built-in CF logpush to datadog? 

also: there must've been some reason that we didn't use the node datadog library (https://github.com/DataDog/datadog-api-client-typescript) on the server? 

asking because we want to start collecting custom metrics on the client and server and https://www.npmjs.com/package/datadog-metrics on the server would be less work than rolling our own API client. ",yJ5hiysWE-LBcDfT44lR8
UF4vT2arlzCpdH78RHYHm,Nx3NmxamoB7soTtyMrcfE,1672888710000.0,"Yeah they didn't use to have logpush for workers so we had to do the in-process thing.

I believe that the datadog client library didn't work inside the worker env for some reason.",OeVnr1y5bEM_Yg06sUFtD
Qa8CkiVVaTT7Ij2TnsWxc,Nx3NmxamoB7soTtyMrcfE,1672890144000.0,"And for browser-side logging, we didn't use https://github.com/DataDog/browser-sdk maybe because... too heavyweight? 

And didn't use https://github.com/DataDog/datadog-api-client-typescript because maybe it assumes node and is incompatible with running in an actual browser? ",yJ5hiysWE-LBcDfT44lR8
oZQd_H2EkHQk2PvNXsC9d,Nx3NmxamoB7soTtyMrcfE,1672897858000.0,"For the browser we *do* use their library:
https://github.com/rocicorp/replidraw-do/blob/main/src/frontend/data-dog-browser-log-sink.tsx#L2

On Wed, Jan 4, 2023 at 5:42 PM Phritz ***@***.***> wrote:

> And for browser-side logging, we didn't use
> https://github.com/DataDog/browser-sdk maybe because... too heavyweight?
>
> And didn't use https://github.com/DataDog/datadog-api-client-typescript
> because maybe it assumes node and is incompatible with running in an actual
> browser?
>
> —
> Reply to this email directly, view it on GitHub
> <https://github.com/rocicorp/mono/issues/212>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AAATUBHN3YTBBF7OK7JJKPDWQY7KXANCNFSM6AAAAAATGHV3WU>
> .
> You are receiving this because you were mentioned.Message ID:
> ***@***.***>
>
",OeVnr1y5bEM_Yg06sUFtD
1SsXn90bxs0YdpwwT-g3o,Nx3NmxamoB7soTtyMrcfE,1672914505000.0,"@phritz: IIRC, CF workers could not use the node library due to dependencies on node specific modules.",nqYkxAGMnzk7Y5STjZryV
syuHbndj3uc4lzbctbVzS,Nx3NmxamoB7soTtyMrcfE,1673132434000.0,"FYI @aboodman logpush is [only available for enterprise customers](https://developers.cloudflare.com/logs/about). While that's fine for us, doubt it's going to be something that a tire kicker or small scale customer is going to be excited about needing.",yJ5hiysWE-LBcDfT44lR8
CTeFV-I5osSONNLTHxPPx,Nx3NmxamoB7soTtyMrcfE,1673133328000.0,"Darn. I'm very concerned about not having visibility into crashes in
datadog or metrics. This seems like something we need and wrapping all the
top level entrypoints doesn't seem like a substitute to me because I worry
about missing events like oom restarts.

Thankfully we *will* see such events from client pov (in some ways even
better) once we have client-side metrics. Hm.

On Sat, Jan 7, 2023 at 1:00 PM Phritz ***@***.***> wrote:

> FYI @aboodman <https://github.com/aboodman> logpush is only available for
> enterprise customers <https://developers.cloudflare.com/logs/about>.
> While that's fine for us, doubt it's going to be something that a tire
> kicker or small scale customer is going to be excited about needing.
>
> —
> Reply to this email directly, view it on GitHub
> <https://github.com/rocicorp/mono/issues/212>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AAATUBE37Z3AJGLILQLQ64DWRHYR3ANCNFSM6AAAAAATGHV3WU>
> .
> You are receiving this because you were mentioned.Message ID:
> ***@***.***>
>
",OeVnr1y5bEM_Yg06sUFtD
iHX0JpsbmXN9uHj2-27G4,Nx3NmxamoB7soTtyMrcfE,1673134266000.0,"Just kidding! I asked for clarification in their discord. Logpush for *workers* is generally available, it's logpush for other stuff (pages etc I guess) that is enterprise. 

But again it's not a panacea -- there are a zillion reasons why a DO could be shut down with no exception delivered. We don't even know if the exceptions that you are worried about (OOM, etc) are reliably delivered. I share the top level concern tho, and yes we should use logpush, but with logpush we still have scope for the exactly same problem, namely missing events like restarts. We need some metrics to actually understand if we are.",yJ5hiysWE-LBcDfT44lR8
cgH8tvenAHo8L64mcTTVb,VujlSbbYch9U_P1ZyauT8,1672991478000.0,OK this other activity at same time was different user. Noam gave the user who could not connect's account ID and it's different than the concurrent activity. So my suspicion isn't supported.,OeVnr1y5bEM_Yg06sUFtD
3L-sQtjsm5TXBVIOG6Ufl,UFJjZiGCSP8QdFMe_0t39,1672875280000.0,Note: might want to do https://github.com/rocicorp/reflect-server/issues/153 as it will have impact on the error messages. Also should probably wait for https://github.com/rocicorp/mono/issues/205 to land before doing this one because it'll be easier to work with a single routing implementation.,yJ5hiysWE-LBcDfT44lR8
yBMYbI2tO8ifA5DE3MUIh,UFJjZiGCSP8QdFMe_0t39,1673468175000.0,Somehow we allowed @jesseditson to try and tx.put a `UInt8Array`: https://rocicorp.slack.com/archives/C013XFG80JC/p1673465473373249?thread_ts=1673055269.485049&cid=C013XFG80JC. This should not be allowed. Runtime validation should have caught this at least in dev mode.,OeVnr1y5bEM_Yg06sUFtD
bB-Qi_WooraXa7o3rVZkC,UFJjZiGCSP8QdFMe_0t39,1673470847000.0,Depends on rocicorp/mono#75,nqYkxAGMnzk7Y5STjZryV
gKIFtkQRKSoEqs6vBfYhm,UFJjZiGCSP8QdFMe_0t39,1673988965000.0,After DD31,nqYkxAGMnzk7Y5STjZryV
GL25OgfzRDCW9K-8qnrlE,UFJjZiGCSP8QdFMe_0t39,1678376872000.0,Blocked by #307,nqYkxAGMnzk7Y5STjZryV
NjoYFLBFujSEraXk3N83d,xDzOur0W1r62K-h5A9wYX,1684746367000.0,This bug is a subset of #173 ,OeVnr1y5bEM_Yg06sUFtD
089sQ55ru8TqZGTQcvsTV,o3zV2bl5vZlygIoOV-ToO,1677009186000.0,"You should be able to just say:

```ts
new Reflect({
  userID,
  roomID,
  auth,
  jurisdiction,
});
```

... and away you go, without needing to first call the `createRoom` endpoint.

Right now, `/connect` returns an error if room hasn't been created already. This implies either client should call `createRoom` before every `connect` or else `connect` should carry enough information so that it can internally `/createRoom` first.

I favor the latter for latency reasons -- one roundtrip to connect vs two.",OeVnr1y5bEM_Yg06sUFtD
aFKrR3yBoOKrs9brAemUn,o3zV2bl5vZlygIoOV-ToO,1677668244000.0,"There is a subtle and unlikely edge case if we bring this back, which I'm treating as a separate bug. See rocicorp/mono#232 .",OeVnr1y5bEM_Yg06sUFtD
QwClu2vzoynhfjQOq457R,4q0T060LnThGKHr_XhvYt,1677704576000.0,Closing in favor of #76 now that we are in monorepo! yay!,OeVnr1y5bEM_Yg06sUFtD
nwk_Eh-ilqiXnOQlBl1A8,Fccuabzq0hVES_GDqKxEt,1672874902000.0,"This needs API design. The obvious thing is a field like:

```
environment: ""client""|""server""
```

But we may also want to distinguish rebases and I'm not sure how to do that without making it a lot more obscure.",OeVnr1y5bEM_Yg06sUFtD
AVxlk2slCk6ODYBNEXsOv,Fccuabzq0hVES_GDqKxEt,1677784113000.0,"Thinking about this more , let's not overload the noun 'environment'. Let's use:

```ts
location: ""client""|""server"",
```

In the future we can also add:

```ts
reason: ""initial""|""authoritative""|""rebase""
```

That way if you only care about client vs server (common) you just use `location`. If for some reason you want to know the difference btwn initial and rebase, you can do that too.

@jesseditson - you have been using this part of the API, opinion on these two?",OeVnr1y5bEM_Yg06sUFtD
WaAaOE-D1Na609HMRy7xu,Fccuabzq0hVES_GDqKxEt,1677784295000.0,"I think we should make this change in Replicache. In Replicache we will only set `client` (and `initial`|`rebase`) but in Reflect we will also set `server` and `authoritative`.

Later, we could aditionally modify https://github.com/rocicorp/replicache-transaction to specify `server` and `authoritative` as a bonus.",OeVnr1y5bEM_Yg06sUFtD
PbguLPknnMC0iZG-tK4AU,Fccuabzq0hVES_GDqKxEt,1677784340000.0,@cesara I think you can take this one. Please do not prioritize the work for `replicache-transaction`. Let's just do that if there's time.,OeVnr1y5bEM_Yg06sUFtD
gcXrn10U0G8h3SjuO3l8v,Fccuabzq0hVES_GDqKxEt,1677790101000.0,"`location` would work for me, I'd be a bit concerned about people using this to detect, for instance, browser features - which wouldn't be a good long-term design. Perhaps could imply a more specific meaning using:

```
context: ""client"" | ""worker""
```

to differentiate between this and a physical location and ambiguity between reflect workers and customer servers (AFAIK there's no reason not to think someone will run a reflect client on a server in the future, or that we could provide information related to a physical location to help with latency compensation or something).

That's a nit. I'm good with it landing as described above, and it would make sense for my use case.",_4MJeHV4T-qZb52fyNwQ9
XVLwVYLOhet13SrVpNGSN,Fccuabzq0hVES_GDqKxEt,1677829991000.0,"I was trying to avoid the generic words _environment_ or _context_, but I give up. Let's go back to:

```ts
environment: ""client""|""server""
reason: ""initial""|""authoritative""|""rebase""
```",OeVnr1y5bEM_Yg06sUFtD
t59S5Qx06DP_5ziWd5ioN,2n0GzU5ohobtwhs6BHAiY,1677781526000.0,"Uh, actually this is already done I think. We wrap Replicache, not inherit it. So we didn't automatically inherit indexes. My bad!",OeVnr1y5bEM_Yg06sUFtD
kOS_b7-UvFOkrdaR0si0N,HBtkfiTiA7jZ9CSovC7br,1672737797000.0,Fixed with rocicorp/reflect-server#241,nqYkxAGMnzk7Y5STjZryV
lSmjpjHdhkFDUsY4qtMS3,D206pQI7AMjje3NeFWqDe,1670962793000.0,"Probably need to accommodate not just backoff but also:
- does the reconnect logic make sense? need something similar to what arv added to replicache. 
- does the logging make sense?
- what about if DD31 is in and the user is expected to be offline for a long time?",yJ5hiysWE-LBcDfT44lR8
D2GCV6HhDX54GU3hWkf73,D206pQI7AMjje3NeFWqDe,1670982311000.0,"`onOnlineChange` should only fire when *reconnect* fails, not just because of passing socket drops.",OeVnr1y5bEM_Yg06sUFtD
9r9x4L4HqqI6rdkzIx9vF,D206pQI7AMjje3NeFWqDe,1671059598000.0,"ensure that anything that throws (eg, connect) logs an error (eg top-ish level error handling)",yJ5hiysWE-LBcDfT44lR8
7xeXU3BeNlQCJCsBd3JJM,D206pQI7AMjje3NeFWqDe,1671609712000.0,"* disconnect on tab blur
* reconnect on tab focus",OeVnr1y5bEM_Yg06sUFtD
IZhhit86_wIKsjflTCdBB,D206pQI7AMjje3NeFWqDe,1671644819000.0,"> disconnect on tab blur
> reconnect on tab focus

Guess it makes sense for this issue to be the holistic set of things we need to do around dis/connect. So also for consideration is disconnecting from an inactive room and having a mechanism to reconnect when there is activity.",yJ5hiysWE-LBcDfT44lR8
NO6XoXqTkJgMfq1WP6Ljn,D206pQI7AMjje3NeFWqDe,1672882887000.0,Closing in favor of https://github.com/rocicorp/mono/issues/200 which has more detail,yJ5hiysWE-LBcDfT44lR8
Mtcj2h9osoBpRBAWSQZBE,JpaKRaTCbaBever3R1Ucc,1677670788000.0,Code is gone,nqYkxAGMnzk7Y5STjZryV
-NgdR8fNDt3n-buG-R_Pn,0SYi2rS6-eptSx9Jli9MG,1676316403000.0,"I can imagine doing this at least two ways:

* the easy hacky way
* the good way :)

The easy way is to provide some kind of language (jq?) to select keys to sync at any moment in time. This filter can be changed at runtime.

The good way is to provide a predicate function that does the same.",OeVnr1y5bEM_Yg06sUFtD
VrSPPaRllvP_yDRJEw64x,t8TfRQn4UePo91vNUTSAl,1670644492000.0,"I think this will involve cleaning up the storage abstractions. Right now, `Replicache` directly uses IDB for the databases db. We need it to use supplied kv implementation instead, in the case that e.g., the environment doesn't support idb (react native has this problem).

I think we need to introduce `kv.Factory` and `experimentalKVStore` => `storeFactory` or something. Then we would create an instance of the kv.store for the databases database, and also one for the storage backing the perdag.

Memory ( rocicorp/mono#43 ) would also implement the same interface.",OeVnr1y5bEM_Yg06sUFtD
MvZsYDkrxjchgUeQ0fW42,t8TfRQn4UePo91vNUTSAl,1675958063000.0,`experimentalKVStore` is flawed. We need to use a factory to support the database of databases.,nqYkxAGMnzk7Y5STjZryV
sAJkTCGkgVxU2GK6CWvK9,t8TfRQn4UePo91vNUTSAl,1675958215000.0,With `experimentalCreateKVStore` we might want to export the MemoryStore or provide a separate open source repo for it since it is non trivial with the locking.,nqYkxAGMnzk7Y5STjZryV
ei0eKpTJiBiIQ0wAdQ-9g,t8TfRQn4UePo91vNUTSAl,1676200176000.0,"@arv assuming you are good with my last two PRs, I believe this can be de-experimentalified now, at least on trunk.",OeVnr1y5bEM_Yg06sUFtD
Y7IPmqTkad5X7jccHZYVi,t8TfRQn4UePo91vNUTSAl,1676281127000.0,"Proposed API:

```ts
store?: (name: string) => Store | undefined;
``` 

@aboodman suggested also allowing `'memory'` as a short for `name => new MemStore(name)`. I do feel like maybe that is better covered by `persistence?: boolean` because if we know we are not using persistence the strategy changes a bit. No need for  LazyStore and no need for a lot of the background processes.

Also rocicorp/mono#43",nqYkxAGMnzk7Y5STjZryV
zPSl2rfRwR4yXFul598S2,t8TfRQn4UePo91vNUTSAl,1676282213000.0,Let's wait and see how reflect develops then. No hurry here.,OeVnr1y5bEM_Yg06sUFtD
bN-5havhZ4RmDPKJdYms2,0MqbIfE1OsaggQS9QCZSg,1670573422000.0,"I don't think we need to use workspaces. All that is really needed is to:
-  change the name in package.json 
- `npm install` to update package-lock.json
- Change the build rule. Can be done in code by checking the name in package.json
- `npm publish`
- Change the name back

I guess this can be done on a branch or by using a script?",nqYkxAGMnzk7Y5STjZryV
1bdiNVOvCqXJu7YK7yatr,0MqbIfE1OsaggQS9QCZSg,1670573715000.0,"Oh yeah good idea, that's easy enough. Thanks.",OeVnr1y5bEM_Yg06sUFtD
hpm8jGKQvceGZyQtgoEfA,0MqbIfE1OsaggQS9QCZSg,1670574190000.0,I think a branch is the simplest solution. The only thing that changes are the name field in package.json and package-lock.json which should be easy to maintain.,nqYkxAGMnzk7Y5STjZryV
NB77xLMkR32wPWTzRmB4S,mDWurE1JZULLC5izuPPy2,1675935496000.0,Duplicate of rocicorp/mono#208 ,OeVnr1y5bEM_Yg06sUFtD
7zKl4i2vKaY32vFr1pl3C,TSwpUWX58yW4--9Q1HVmf,1673991910000.0,This should happen as part of rocicorp/mono#200 ,yJ5hiysWE-LBcDfT44lR8
G8bg7VltYZafceqUsoIGj,TSwpUWX58yW4--9Q1HVmf,1675933426000.0,This is done.,nqYkxAGMnzk7Y5STjZryV
